date,permno,prc,vol,ret,ticker
2010-10-05,86457,23.29,7713000.0,0.019702,XLK
2010-10-06,91182,22.41,240821.0,-0.019685,QTEC
2010-10-06,86457,23.18,7169900.0,-0.004723,XLK
2010-10-07,91182,22.58,110187.0,0.007586,QTEC
2010-10-07,86457,23.18,4949600.0,0.0,XLK
2010-10-08,91182,22.72,229514.0,0.0062,QTEC
2010-10-08,86457,23.31,6670600.0,0.005608,XLK
2010-10-11,86457,23.35,6041100.0,0.001716,XLK
2010-10-11,91182,22.74,220125.0,0.00088,QTEC
2010-10-12,91182,23.0,200004.0,0.011434,QTEC
2010-10-12,86457,23.49,11007200.0,0.005996,XLK
2010-10-13,86457,23.68,15479400.0,0.008089,XLK
2010-10-13,91182,23.22,217096.0,0.009565,QTEC
2010-10-14,91182,23.15,115132.0,-0.003015,QTEC
2010-10-14,86457,23.69,5514700.0,0.000422,XLK
2010-10-15,86457,24.09,21346900.0,0.016885,XLK
2010-10-15,91182,23.58,134634.0,0.018575,QTEC
2010-10-18,91182,23.56,232579.0,-0.000848,QTEC
2010-10-18,86457,24.25,10752500.0,0.006642,XLK
2010-10-19,91182,23.23,236992.0,-0.014007,QTEC
2010-10-19,86457,23.82,25204700.0,-0.017732,XLK
2010-10-20,86457,24.02,23627200.0,0.008396,XLK
2010-10-20,91182,23.45,154830.0,0.009471,QTEC
2010-10-21,91182,23.44,178020.0,-0.000426,QTEC
2010-10-21,86457,24.04,27648900.0,0.000833,XLK
2010-10-22,91182,23.81,222519.0,0.015785,QTEC
2010-10-22,86457,24.11,5762500.0,0.002912,XLK
2010-10-25,91182,23.97,159443.0,0.00672,QTEC
2010-10-25,86457,24.18,9500000.0,0.002903,XLK
2010-10-26,86457,24.24,10317800.0,0.002481,XLK
2010-10-26,91182,24.02,172705.0,0.002086,QTEC
2010-10-27,91182,24.31,173812.0,0.012073,QTEC
2010-10-27,86457,24.31,11837300.0,0.002888,XLK
2010-10-28,91182,24.24,138974.0,-0.002879,QTEC
2010-10-28,86457,24.31,8548100.0,0.0,XLK
2010-10-29,91182,24.413,83472.0,0.007137,QTEC
2010-10-29,86457,24.35,8338500.0,0.001645,XLK
2010-11-01,86457,24.37,8468800.0,0.000821,XLK
2010-11-01,91182,24.36,128312.0,-0.002171,QTEC
2010-11-02,91182,24.53,130721.0,0.006979,QTEC
2010-11-02,86457,24.61,7486800.0,0.009848,XLK
2010-11-03,86457,24.75,15116300.0,0.005689,XLK
2010-11-03,91182,24.62,158702.0,0.003669,QTEC
2010-11-04,91182,25.09,221974.0,0.01909,QTEC
2010-11-04,86457,25.12,13674800.0,0.01495,XLK
2010-11-05,86457,25.1,8737600.0,-0.000796,XLK
2010-11-05,91182,25.08,222612.0,-0.000399,QTEC
2010-11-08,86457,25.12,7502100.0,0.000797,XLK
2010-11-08,91182,25.16,278045.0,0.00319,QTEC
2010-11-09,86457,25.05,9079900.0,-0.002787,XLK
2010-11-09,91182,25.11,263544.0,-0.001987,QTEC
2010-11-10,91182,25.19,107003.0,0.003186,QTEC
2010-11-10,86457,25.07,7053400.0,0.000798,XLK
2010-11-11,86457,24.685,12127600.0,-0.015357,XLK
2010-11-11,91182,24.91,159435.0,-0.011116,QTEC
2010-11-12,91182,24.63,185270.0,-0.011241,QTEC
2010-11-12,86457,24.34,10785500.0,-0.013976,XLK
2010-11-15,91182,24.52,108598.0,-0.004466,QTEC
2010-11-15,86457,24.27,8800100.0,-0.002876,XLK
2010-11-16,86457,23.83,17919600.0,-0.018129,XLK
2010-11-16,91182,24.06,187014.0,-0.01876,QTEC
2010-11-17,91182,24.18,230715.0,0.004988,QTEC
2010-11-17,86457,23.84,10412800.0,0.00042,XLK
2010-11-18,86457,24.24,10805200.0,0.016779,XLK
2010-11-18,91182,24.65,131009.0,0.019438,QTEC
2010-11-19,86457,24.31,5119900.0,0.002888,XLK
2010-11-19,91182,24.75,117934.0,0.004057,QTEC
2010-11-22,91182,24.97,166530.0,0.008889,QTEC
2010-11-22,86457,24.45,9414100.0,0.005759,XLK
2010-11-23,86457,24.09,11009900.0,-0.014724,XLK
2010-11-23,91182,24.57,171539.0,-0.016019,QTEC
2010-11-24,91182,25.09,247606.0,0.021164,QTEC
2010-11-24,86457,24.49,7216200.0,0.016604,XLK
2010-11-26,86457,24.25,2490400.0,-0.0098,XLK
2010-11-26,91182,24.95,52755.0,-0.00558,QTEC
2010-11-29,86457,24.19,7172900.0,-0.002474,XLK
2010-11-29,91182,24.82,352912.0,-0.00521,QTEC
2010-11-30,91182,24.54,216876.0,-0.011281,QTEC
2010-11-30,86457,23.95,10693000.0,-0.009921,XLK
2010-12-01,91182,25.23,420363.0,0.028117,QTEC
2010-12-01,86457,24.46,10728400.0,0.021294,XLK
2010-12-02,86457,24.75,9625600.0,0.011856,XLK
2010-12-02,91182,25.63,585718.0,0.015854,QTEC
2010-12-03,86457,24.805,9177700.0,0.002222,XLK
2010-12-03,91182,25.78,287345.0,0.005853,QTEC
2010-12-06,86457,24.81,6439000.0,0.000202,XLK
2010-12-06,91182,25.72,254443.0,-0.002327,QTEC
2010-12-07,86457,24.84,9910500.0,0.001209,XLK
2010-12-07,91182,25.77,435237.0,0.001944,QTEC
2010-12-08,91182,25.94,147128.0,0.006597,QTEC
2010-12-08,86457,25.05,9010800.0,0.008454,XLK
2010-12-09,86457,25.07,6231200.0,0.000798,XLK
2010-12-09,91182,25.87,107813.0,-0.002699,QTEC
2010-12-10,86457,25.185,5816900.0,0.004587,XLK
2010-12-10,91182,26.03,138488.0,0.006185,QTEC
2010-12-13,86457,25.14,6901000.0,-0.001787,XLK
2010-12-13,91182,25.83,123249.0,-0.007683,QTEC
2010-12-14,91182,25.8,122727.0,-0.001161,QTEC
2010-12-14,86457,25.18,6291600.0,0.001591,XLK
2010-12-15,86457,25.08,4598400.0,-0.003971,XLK
2010-12-15,91182,25.55,172080.0,-0.00969,QTEC
2010-12-16,91182,25.78,285177.0,0.009002,QTEC
2010-12-16,86457,25.12,5935100.0,0.001595,XLK
2010-12-17,91182,25.86,108555.0,0.003103,QTEC
2010-12-17,86457,25.08,5979000.0,0.00199,XLK
2010-12-20,86457,25.1,4770700.0,0.000797,XLK
2010-12-20,91182,25.77,184020.0,-0.00348,QTEC
2010-12-21,91182,25.99,135966.0,0.011607,QTEC
2010-12-21,86457,25.25,5557600.0,0.005976,XLK
2010-12-22,91182,25.93,165477.0,-0.002309,QTEC
2010-12-22,86457,25.22,5407700.0,-0.001188,XLK
2010-12-23,86457,25.21,3228100.0,-0.000397,XLK
2010-12-23,91182,25.83,90335.0,-0.003857,QTEC
2010-12-27,86457,25.26,2991300.0,0.001983,XLK
2010-12-27,91182,25.9,70401.0,0.00271,QTEC
2010-12-28,91182,25.81,238872.0,-0.003475,QTEC
2010-12-28,86457,25.23,2907500.0,-0.001188,XLK
2010-12-29,86457,25.28,3734900.0,0.001982,XLK
2010-12-29,91182,25.84,175257.0,0.001162,QTEC
2010-12-30,91182,25.81,84848.0,-0.001161,QTEC
2010-12-30,86457,25.22,5045900.0,-0.002373,XLK
2010-12-31,86457,25.19,6352000.0,-0.001189,XLK
2010-12-31,91182,25.71,192914.0,-0.003874,QTEC
2011-01-03,86457,25.47,7427600.0,0.011116,XLK
2011-01-03,91182,26.05,255015.0,0.013224,QTEC
2011-01-04,91182,25.96,282329.0,-0.003455,QTEC
2011-01-04,86457,25.57,9191600.0,0.003926,XLK
2011-01-05,91182,26.29,327921.0,0.012712,QTEC
2011-01-05,86457,25.72,11837400.0,0.005866,XLK
2011-01-06,91182,26.53,294432.0,0.009129,QTEC
2011-01-06,86457,25.87,11044900.0,0.005832,XLK
2011-01-07,91182,26.46,373930.0,-0.002639,QTEC
2011-01-07,86457,25.75,8915500.0,-0.004639,XLK
2011-01-10,91182,26.57,379064.0,0.004157,QTEC
2011-01-10,86457,25.7725,10333200.0,0.000874,XLK
2011-01-11,86457,25.73,8392000.0,-0.001649,XLK
2011-01-11,91182,26.61,260282.0,0.001505,QTEC
2011-01-12,86457,25.96,13580100.0,0.008939,XLK
2011-01-12,91182,26.99,345205.0,0.01428,QTEC
2011-01-13,86457,25.94,13044700.0,-0.00077,XLK
2011-01-13,91182,26.99,297328.0,0.0,QTEC
2011-01-14,86457,26.17,7853300.0,0.008867,XLK
2011-01-14,91182,27.43,261380.0,0.016302,QTEC
2011-01-18,86457,26.1975,8634000.0,0.001051,XLK
2011-01-18,91182,27.54,287754.0,0.00401,QTEC
2011-01-19,91182,27.09,274911.0,-0.01634,QTEC
2011-01-19,86457,26.01,11215500.0,-0.007157,XLK
2011-01-20,86457,25.87,15358800.0,-0.005383,XLK
2011-01-20,91182,26.68,344366.0,-0.015135,QTEC
2011-01-21,86457,25.72,11631600.0,-0.005798,XLK
2011-01-21,91182,26.55,173364.0,-0.004873,QTEC
2011-01-24,91182,26.9881,245620.0,0.016501,QTEC
2011-01-24,86457,26.08,18491700.0,0.013997,XLK
2011-01-25,91182,26.77,278792.0,-0.008081,QTEC
2011-01-25,86457,26.2,11014400.0,0.004601,XLK
2011-01-26,86457,26.35,8285500.0,0.005725,XLK
2011-01-26,91182,26.92,279643.0,0.005603,QTEC
2011-01-27,91182,27.21,217064.0,0.010773,QTEC
2011-01-27,86457,26.44,9052400.0,0.003416,XLK
2011-01-28,91182,26.54,311337.0,-0.024623,QTEC
2011-01-28,86457,25.83,16182100.0,-0.023071,XLK
2011-01-31,91182,26.6599,175763.0,0.004518,QTEC
2011-01-31,86457,25.99,13986500.0,0.006194,XLK
2011-02-01,86457,26.43,12372700.0,0.01693,XLK
2011-02-01,91182,27.29,336808.0,0.023635,QTEC
2011-02-02,91182,27.39,190744.0,0.003664,QTEC
2011-02-02,86457,26.4775,8747700.0,0.001797,XLK
2011-02-03,86457,26.52,11464400.0,0.001605,XLK
2011-02-03,91182,27.408,219032.0,0.000657,QTEC
2011-02-04,86457,26.69,7567600.0,0.00641,XLK
2011-02-04,91182,27.68,252838.0,0.009924,QTEC
2011-02-07,91182,27.76,172820.0,0.00289,QTEC
2011-02-07,86457,26.8225,9798300.0,0.004964,XLK
2011-02-08,86457,26.9325,5188500.0,0.004101,XLK
2011-02-08,91182,27.81,168590.0,0.001801,QTEC
2011-02-09,86457,26.88,5189100.0,-0.001949,XLK
2011-02-09,91182,27.69,200847.0,-0.004315,QTEC
2011-02-10,86457,26.76,7838600.0,-0.004464,XLK
2011-02-10,91182,27.73,268787.0,0.001445,QTEC
2011-02-11,91182,27.9,186876.0,0.006131,QTEC
2011-02-11,86457,26.9025,12749800.0,0.005325,XLK
2011-02-14,86457,26.94,5941700.0,0.001394,XLK
2011-02-14,91182,28.034,175403.0,0.004803,QTEC
2011-02-15,86457,26.84,6042400.0,-0.003712,XLK
2011-02-15,91182,27.88,262533.0,-0.005493,QTEC
2011-02-16,91182,28.17,247661.0,0.010402,QTEC
2011-02-16,86457,26.9875,6786500.0,0.005495,XLK
2011-02-17,86457,27.04,6648900.0,0.001945,XLK
2011-02-17,91182,28.32,147409.0,0.005325,QTEC
2011-02-18,86457,27.0,6334000.0,-0.001479,XLK
2011-02-18,91182,28.35,184863.0,0.001059,QTEC
2011-02-22,86457,26.34,22346800.0,-0.024444,XLK
2011-02-22,91182,27.31,282668.0,-0.036684,QTEC
2011-02-23,91182,26.8,243965.0,-0.018675,QTEC
2011-02-23,86457,26.03,12256300.0,-0.011769,XLK
2011-02-24,86457,26.12,11360500.0,0.003458,XLK
2011-02-24,91182,27.09,203461.0,0.010821,QTEC
2011-02-25,91182,27.6613,301201.0,0.021089,QTEC
2011-02-25,86457,26.45,7803700.0,0.012634,XLK
2011-02-28,91182,27.51,167892.0,-0.00547,QTEC
2011-02-28,86457,26.56,9253300.0,0.004159,XLK
2011-03-01,86457,26.05,14553200.0,-0.019202,XLK
2011-03-01,91182,26.97,449416.0,-0.019629,QTEC
2011-03-02,91182,27.1764,129037.0,0.007653,QTEC
2011-03-02,86457,26.21,9927200.0,0.006142,XLK
2011-03-03,86457,26.63,9558400.0,0.016024,XLK
2011-03-03,91182,27.77,183831.0,0.021843,QTEC
2011-03-04,86457,26.415,13935400.0,-0.008074,XLK
2011-03-04,91182,27.55,159637.0,-0.007922,QTEC
2011-03-07,86457,26.08,14859100.0,-0.012682,XLK
2011-03-07,91182,27.03,148938.0,-0.018875,QTEC
2011-03-08,86457,26.2975,10990800.0,0.00834,XLK
2011-03-08,91182,27.22,110538.0,0.007029,QTEC
2011-03-09,91182,26.83,183290.0,-0.014328,QTEC
2011-03-09,86457,26.19,11913700.0,-0.004088,XLK
2011-03-10,91182,26.259,268701.0,-0.021282,QTEC
2011-03-10,86457,25.7,15018800.0,-0.018709,XLK
2011-03-11,91182,26.4064,255938.0,0.005613,QTEC
2011-03-11,86457,25.8,11415700.0,0.003891,XLK
2011-03-14,86457,25.68,9655300.0,-0.004651,XLK
2011-03-14,91182,26.2638,213180.0,-0.0054,QTEC
2011-03-15,91182,25.85,437273.0,-0.015756,QTEC
2011-03-15,86457,25.3,14937500.0,-0.014798,XLK
2011-03-16,91182,25.3,465473.0,-0.021277,QTEC
2011-03-16,86457,24.6825,21457100.0,-0.024407,XLK
2011-03-17,91182,25.55,681648.0,0.009881,QTEC
2011-03-17,86457,24.94,10960300.0,0.010433,XLK
2011-03-18,86457,24.9,18482500.0,0.001748,XLK
2011-03-18,91182,25.56,146922.0,0.000391,QTEC
2011-03-21,86457,25.3225,8929800.0,0.016968,XLK
2011-03-21,91182,26.08,254235.0,0.020344,QTEC
2011-03-22,91182,25.99,177835.0,-0.003451,QTEC
2011-03-22,86457,25.28,9204200.0,-0.001678,XLK
2011-03-23,86457,25.42,5835700.0,0.005538,XLK
2011-03-23,91182,26.23,253911.0,0.009234,QTEC
2011-03-24,86457,25.8175,10413300.0,0.015637,XLK
2011-03-24,91182,26.84,345586.0,0.023256,QTEC
2011-03-25,86457,25.88,6250200.0,0.002421,XLK
2011-03-25,91182,26.78,358237.0,-0.002235,QTEC
2011-03-28,86457,25.82,8270800.0,-0.002318,XLK
2011-03-28,91182,26.65,196976.0,-0.004854,QTEC
2011-03-29,91182,26.92,291308.0,0.010131,QTEC
2011-03-29,86457,26.0,5157500.0,0.006971,XLK
2011-03-30,91182,27.0,400689.0,0.002972,QTEC
2011-03-30,86457,26.11,6232300.0,0.004231,XLK
2011-03-31,86457,26.0625,6217300.0,-0.001819,XLK
2011-03-31,91182,27.02,236425.0,0.000741,QTEC
2011-04-01,91182,26.96,450680.0,-0.002221,QTEC
2011-04-01,86457,26.01,10984100.0,-0.002014,XLK
2011-04-04,91182,26.83,188460.0,-0.004822,QTEC
2011-04-04,86457,25.92,5871600.0,-0.00346,XLK
2011-04-05,86457,25.88,9920400.0,-0.001543,XLK
2011-04-05,91182,26.84,235532.0,0.000373,QTEC
2011-04-06,91182,26.98,231808.0,0.005216,QTEC
2011-04-06,86457,26.07,10946600.0,0.007342,XLK
2011-04-07,91182,26.93,147065.0,-0.001853,QTEC
2011-04-07,86457,26.08,9169400.0,0.000384,XLK
2011-04-08,91182,26.78,275327.0,-0.00557,QTEC
2011-04-08,86457,25.93,6369200.0,-0.005752,XLK
2011-04-11,86457,25.89,5796900.0,-0.001543,XLK
2011-04-11,91182,26.73,208446.0,-0.001867,QTEC
2011-04-12,86457,25.68,8064600.0,-0.008111,XLK
2011-04-12,91182,26.47,245668.0,-0.009727,QTEC
2011-04-13,86457,25.84,7224900.0,0.006231,XLK
2011-04-13,91182,26.76,136703.0,0.010956,QTEC
2011-04-14,86457,25.79,5508000.0,-0.001935,XLK
2011-04-14,91182,26.79,118091.0,0.001121,QTEC
2011-04-15,86457,25.74,10205900.0,-0.001939,XLK
2011-04-15,91182,26.77,134882.0,-0.000747,QTEC
2011-04-18,86457,25.51,8842200.0,-0.008935,XLK
2011-04-18,91182,26.41,188973.0,-0.013448,QTEC
2011-04-19,91182,26.47,127559.0,0.002272,QTEC
2011-04-19,86457,25.58,9971100.0,0.002744,XLK
2011-04-20,91182,27.3248,140672.0,0.032293,QTEC
2011-04-20,86457,26.119,9284300.0,0.021071,XLK
2011-04-21,86457,26.35,10249900.0,0.008844,XLK
2011-04-21,91182,27.42,235342.0,0.003484,QTEC
2011-04-25,86457,26.37,6228800.0,0.000759,XLK
2011-04-25,91182,27.53,239853.0,0.004012,QTEC
2011-04-26,86457,26.59,7188500.0,0.008343,XLK
2011-04-26,91182,27.77,161017.0,0.008718,QTEC
2011-04-27,91182,27.85,171729.0,0.002881,QTEC
2011-04-27,86457,26.75,8029300.0,0.006017,XLK
2011-04-28,91182,27.81,279482.0,-0.001436,QTEC
2011-04-28,86457,26.76,8496300.0,0.000374,XLK
2011-04-29,86457,26.74,7497700.0,-0.000747,XLK
2011-04-29,91182,27.77,217182.0,-0.001438,QTEC
2011-05-02,86457,26.64,6708100.0,-0.00374,XLK
2011-05-02,91182,27.6,196253.0,-0.006122,QTEC
2011-05-03,86457,26.65,8164400.0,0.000375,XLK
2011-05-03,91182,27.32,274185.0,-0.010145,QTEC
2011-05-04,91182,27.2576,513197.0,-0.002284,QTEC
2011-05-04,86457,26.57,10964000.0,-0.003002,XLK
2011-05-05,86457,26.43,13436200.0,-0.005269,XLK
2011-05-05,91182,27.28,195823.0,0.000822,QTEC
2011-05-06,86457,26.48,10697400.0,0.001892,XLK
2011-05-06,91182,27.5,125615.0,0.008064,QTEC
2011-05-09,86457,26.59,3981100.0,0.004154,XLK
2011-05-09,91182,27.517,106355.0,0.000618,QTEC
2011-05-10,86457,26.83,13603900.0,0.009026,XLK
2011-05-10,91182,27.77,137782.0,0.009194,QTEC
2011-05-11,91182,27.517,118988.0,-0.009111,QTEC
2011-05-11,86457,26.59,11849300.0,-0.008945,XLK
2011-05-12,86457,26.79,10984100.0,0.007522,XLK
2011-05-12,91182,27.76,186995.0,0.008831,QTEC
2011-05-13,91182,27.33,287106.0,-0.01549,QTEC
2011-05-13,86457,26.46,10207700.0,-0.012318,XLK
2011-05-16,86457,26.08,16969800.0,-0.014361,XLK
2011-05-16,91182,26.85,130787.0,-0.017563,QTEC
2011-05-17,91182,26.74,352975.0,-0.004097,QTEC
2011-05-17,86457,26.08,55192600.0,0.0,XLK
2011-05-18,86457,26.27,11963600.0,0.007285,XLK
2011-05-18,91182,27.16,139598.0,0.015707,QTEC
2011-05-19,91182,27.14,208618.0,-0.000736,QTEC
2011-05-19,86457,26.32,8182200.0,0.001903,XLK
2011-05-20,91182,27.04,89325.0,-0.003685,QTEC
2011-05-20,86457,26.169,13458300.0,-0.005737,XLK
2011-05-23,91182,26.55,137598.0,-0.018121,QTEC
2011-05-23,86457,25.8,12608700.0,-0.014101,XLK
2011-05-24,91182,26.37,154271.0,-0.00678,QTEC
2011-05-24,86457,25.72,8765700.0,-0.003101,XLK
2011-05-25,91182,26.49,81795.0,0.004551,QTEC
2011-05-25,86457,25.8,12413000.0,0.00311,XLK
2011-05-26,86457,25.97,11218900.0,0.006589,XLK
2011-05-26,91182,26.79,107038.0,0.011325,QTEC
2011-05-27,91182,27.01,100083.0,0.008212,QTEC
2011-05-27,86457,26.1,12554500.0,0.005006,XLK
2011-05-31,86457,26.46,10672700.0,0.013793,XLK
2011-05-31,91182,27.38,442809.0,0.013699,QTEC
2011-06-01,86457,25.91,16627400.0,-0.020786,XLK
2011-06-01,91182,26.65,283260.0,-0.026662,QTEC
2011-06-02,91182,26.72,262149.0,0.002627,QTEC
2011-06-02,86457,25.93,10404800.0,0.000772,XLK
2011-06-03,91182,26.21,115167.0,-0.019087,QTEC
2011-06-03,86457,25.54,10777200.0,-0.015041,XLK
2011-06-06,86457,25.35,8436700.0,-0.007439,XLK
2011-06-06,91182,25.94,170524.0,-0.010301,QTEC
2011-06-07,91182,25.951,227252.0,0.000424,QTEC
2011-06-07,86457,25.27,8807800.0,-0.003156,XLK
2011-06-08,86457,25.1,9993500.0,-0.006727,XLK
2011-06-08,91182,25.57,236428.0,-0.014682,QTEC
2011-06-09,86457,25.12,5333400.0,0.000797,XLK
2011-06-09,91182,25.6,189130.0,0.001173,QTEC
2011-06-10,91182,25.24,325841.0,-0.014063,QTEC
2011-06-10,86457,24.77,10907100.0,-0.013933,XLK
2011-06-13,91182,25.07,486104.0,-0.006735,QTEC
2011-06-13,86457,24.79,11664800.0,0.000807,XLK
2011-06-14,91182,25.44,341013.0,0.014759,QTEC
2011-06-14,86457,25.1,9117700.0,0.012505,XLK
2011-06-15,91182,24.92,612781.0,-0.02044,QTEC
2011-06-15,86457,24.63,16561600.0,-0.018725,XLK
2011-06-16,86457,24.57,9227800.0,-0.002436,XLK
2011-06-16,91182,24.65,427730.0,-0.010835,QTEC
2011-06-17,91182,24.4,317397.0,-0.010142,QTEC
2011-06-17,86457,24.445,19947900.0,-0.00109,XLK
2011-06-20,91182,24.5,260201.0,0.004098,QTEC
2011-06-20,86457,24.5425,8727100.0,0.003989,XLK
2011-06-21,91182,25.06,171136.0,0.026073,QTEC
2011-06-21,86457,24.98,14340800.0,0.017826,XLK
2011-06-22,86457,24.8,11135300.0,-0.007206,XLK
2011-06-22,91182,24.89,265948.0,-0.006784,QTEC
2011-06-23,91182,25.24,217802.0,0.014062,QTEC
2011-06-23,86457,24.97,12577900.0,0.006855,XLK
2011-06-24,86457,24.54,11760500.0,-0.017221,XLK
2011-06-24,91182,24.73,155879.0,-0.020206,QTEC
2011-06-27,86457,24.87,11981400.0,0.013447,XLK
2011-06-27,91182,24.98,124595.0,0.010109,QTEC
2011-06-28,91182,25.228,70986.0,0.009928,QTEC
2011-06-28,86457,25.18,8059300.0,0.012465,XLK
2011-06-29,86457,25.38,8282700.0,0.007943,XLK
2011-06-29,91182,25.37,147715.0,0.005629,QTEC
2011-06-30,91182,25.79,137979.0,0.016555,QTEC
2011-06-30,86457,25.7,9098500.0,0.012608,XLK
2011-07-01,86457,26.12,11451500.0,0.016342,XLK
2011-07-01,91182,26.22,282082.0,0.016673,QTEC
2011-07-05,91182,26.22,120613.0,0.0,QTEC
2011-07-05,86457,26.16,8156000.0,0.001531,XLK
2011-07-06,91182,26.19,87928.0,-0.001144,QTEC
2011-07-06,86457,26.28,6758600.0,0.004587,XLK
2011-07-07,86457,26.6,13009100.0,0.012177,XLK
2011-07-07,91182,26.6465,295820.0,0.01743,QTEC
2011-07-08,91182,26.45,143070.0,-0.007374,QTEC
2011-07-08,86457,26.47,11954200.0,-0.004887,XLK
2011-07-11,86457,26.03,11690700.0,-0.016623,XLK
2011-07-11,91182,25.93,101087.0,-0.01966,QTEC
2011-07-12,86457,25.8,9430800.0,-0.008836,XLK
2011-07-12,91182,25.4024,391166.0,-0.020347,QTEC
2011-07-13,86457,25.86,5580500.0,0.002326,XLK
2011-07-13,91182,25.42,177820.0,0.000693,QTEC
2011-07-14,86457,25.64,10751700.0,-0.008507,XLK
2011-07-14,91182,25.01,92373.0,-0.016129,QTEC
2011-07-15,86457,25.92,14237900.0,0.010921,XLK
2011-07-15,91182,25.26,56180.0,0.009996,QTEC
2011-07-18,91182,25.01,75268.0,-0.009897,QTEC
2011-07-18,86457,25.83,8380700.0,-0.003472,XLK
2011-07-19,86457,26.45,12320800.0,0.024003,XLK
2011-07-19,91182,25.68,130179.0,0.026789,QTEC
2011-07-20,86457,26.37,5926800.0,-0.003025,XLK
2011-07-20,91182,25.36,8139386.0,-0.012461,QTEC
2011-07-21,86457,26.49,11217000.0,0.004551,XLK
2011-07-21,91182,25.35,3058945.0,-0.000394,QTEC
2011-07-22,91182,25.79,1208287.0,0.017357,QTEC
2011-07-22,86457,26.72,6314900.0,0.008683,XLK
2011-07-25,86457,26.65,5902900.0,-0.00262,XLK
2011-07-25,91182,25.59,873468.0,-0.007755,QTEC
2011-07-26,86457,26.77,8329300.0,0.004503,XLK
2011-07-26,91182,25.74,711810.0,0.005862,QTEC
2011-07-27,86457,26.06,13465600.0,-0.026522,XLK
2011-07-27,91182,24.85,395677.0,-0.034577,QTEC
2011-07-28,91182,24.72,648308.0,-0.005231,QTEC
2011-07-28,86457,26.02,10704600.0,-0.001535,XLK
2011-07-29,86457,25.81,11477400.0,-0.008071,XLK
2011-07-29,91182,24.57,305162.0,-0.006068,QTEC
2011-08-01,91182,24.5,161005.0,-0.002849,QTEC
2011-08-01,86457,25.79,11998900.0,-0.000775,XLK
2011-08-02,86457,25.25,21124000.0,-0.020938,XLK
2011-08-02,91182,23.84,434248.0,-0.026939,QTEC
2011-08-03,86457,25.51,21536400.0,0.010297,XLK
2011-08-03,91182,24.12,1321414.0,0.011745,QTEC
2011-08-04,91182,22.86,491922.0,-0.052239,QTEC
2011-08-04,86457,24.48,33695800.0,-0.040376,XLK
2011-08-05,86457,24.33,32841800.0,-0.006127,XLK
2011-08-05,91182,22.59,458758.0,-0.011811,QTEC
2011-08-08,86457,22.96,44960900.0,-0.056309,XLK
2011-08-08,91182,21.2,1064183.0,-0.061532,QTEC
2011-08-09,86457,24.01,41803000.0,0.045732,XLK
2011-08-09,91182,22.15,544512.0,0.044811,QTEC
2011-08-10,91182,21.37,159085.0,-0.035214,QTEC
2011-08-10,86457,23.07,34620500.0,-0.03915,XLK
2011-08-11,86457,23.95,31596500.0,0.038145,XLK
2011-08-11,91182,22.45,161047.0,0.050538,QTEC
2011-08-12,86457,24.121,14585900.0,0.00714,XLK
2011-08-12,91182,22.6,112790.0,0.006682,QTEC
2011-08-15,86457,24.55,34968100.0,0.017785,XLK
2011-08-15,91182,23.01,111828.0,0.018142,QTEC
2011-08-16,91182,22.69,176448.0,-0.013907,QTEC
2011-08-16,86457,24.37,20233200.0,-0.007332,XLK
2011-08-17,86457,24.26,21578200.0,-0.004514,XLK
2011-08-17,91182,22.45,191431.0,-0.010577,QTEC
2011-08-18,86457,23.08,30947700.0,-0.04864,XLK
2011-08-18,91182,21.06,443652.0,-0.061915,QTEC
2011-08-19,91182,20.8,155587.0,-0.012346,QTEC
2011-08-19,86457,22.52,37744600.0,-0.024263,XLK
2011-08-22,91182,20.92,118435.0,0.005769,QTEC
2011-08-22,86457,22.64,20322400.0,0.005329,XLK
2011-08-23,86457,23.47,18570100.0,0.036661,XLK
2011-08-23,91182,21.91,184193.0,0.047323,QTEC
2011-08-24,86457,23.68,22498400.0,0.008948,XLK
2011-08-24,91182,21.98,151389.0,0.003195,QTEC
2011-08-25,91182,21.54,116758.0,-0.020018,QTEC
2011-08-25,86457,23.34,20437700.0,-0.014358,XLK
2011-08-26,86457,23.8,23166600.0,0.019709,XLK
2011-08-26,91182,22.13,177378.0,0.027391,QTEC
2011-08-29,91182,22.9,166049.0,0.034794,QTEC
2011-08-29,86457,24.4,19925900.0,0.02521,XLK
2011-08-30,91182,22.99,125840.0,0.00393,QTEC
2011-08-30,86457,24.5,12470200.0,0.004098,XLK
2011-08-31,91182,22.97,205026.0,-0.00087,QTEC
2011-08-31,86457,24.44,12260300.0,-0.002449,XLK
2011-09-01,86457,24.17,11321500.0,-0.011048,XLK
2011-09-01,91182,22.65,139006.0,-0.013931,QTEC
2011-09-02,91182,22.02,133116.0,-0.027815,QTEC
2011-09-02,86457,23.62,14339500.0,-0.022755,XLK
2011-09-06,86457,23.51,11431500.0,-0.004657,XLK
2011-09-06,91182,22.01,58026.0,-0.000454,QTEC
2011-09-07,86457,24.12,10757600.0,0.025946,XLK
2011-09-07,91182,22.81,81810.0,0.036347,QTEC
2011-09-08,91182,22.7,266154.0,-0.004822,QTEC
2011-09-08,86457,24.0,9460600.0,-0.004975,XLK
2011-09-09,86457,23.49,16506900.0,-0.02125,XLK
2011-09-09,91182,22.25,120077.0,-0.019824,QTEC
2011-09-12,91182,22.65,176308.0,0.017978,QTEC
2011-09-12,86457,23.77,11252500.0,0.01192,XLK
2011-09-13,91182,22.97,56327.0,0.014128,QTEC
